No.	確定	都道府県	市区郡	場所・スポット	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	年	月	日	ジャンル	ジャンルフリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	項目順	県順	市順	域順
398	完了	新潟県	新潟市	景山安武 ＜あぶさん＞ 像	951-8063	新潟県新潟市中央区古町通五番町	古町5番町商店街	37.920228	139.044227	"https://www.google.com/maps/@37.9202692,139.0442233,3a,26.4y,174.63h,80.52t/data=!3m6!1e1!3m4!1sUp1_VRPa8UOIn2Q7uEaCTg!2e0!7i16384!8i8192"	2002			モニュメント	モニュメント	2002年に設置された新潟市出身のマンガ家・水島新司氏の作品に登場するキャラクター7体の等身大銅像の一つ。				ニイガタシ	モ	10	15	18	4
399	完了	新潟県	新潟市	水原勇気 ＜野球狂の詩＞ 像	951-8063	新潟県新潟市中央区古町通五番町	古町5番町商店街	37.919920	139.044065	"https://www.google.com/maps/@37.9198862,139.044007,3a,30y,59.85h,78.33t/data=!3m6!1e1!3m4!1s0sw5qe1q6ZO5CSwbU-FK8g!2e0!7i16384!8i8192"	2002			モニュメント	モニュメント	2002年に設置された新潟市出身のマンガ家・水島新司氏の作品に登場するキャラクター7体の等身大銅像の一つ。				ニイガタシ	モ	10	15	18	4
400	完了	新潟県	新潟市	里中智 ＜ドカベン＞ 像	951-8063	新潟県新潟市中央区古町通五番町	古町5番町商店街	37.919897	139.043963	"https://www.google.com/maps/@37.9198862,139.044007,3a,30y,285.19h,67.45t/data=!3m6!1e1!3m4!1s0sw5qe1q6ZO5CSwbU-FK8g!2e0!7i16384!8i8192"	2002			モニュメント	モニュメント	2002年に設置された新潟市出身のマンガ家・水島新司氏の作品に登場するキャラクター7体の等身大銅像の一つ。				ニイガタシ	モ	10	15	18	4
401	完了	新潟県	新潟市	山田太郎 ＜ドカベン＞ 像	951-8063	新潟県新潟市中央区古町通五番町	古町5番町商店街	37.919704	139.043854	"https://www.google.com/maps/@37.9195839,139.0438401,3a,15y,10.35h,85.29t/data=!3m6!1e1!3m4!1s9JmFdF6WkOTYc8tX3I1QRA!2e0!7i16384!8i8192"	2002			モニュメント	モニュメント	2002年に設置された新潟市出身のマンガ家・水島新司氏の作品に登場するキャラクター7体の等身大銅像の一つ。				ニイガタシ	モ	10	15	18	4
402	完了	新潟県	新潟市	岩田鉄五郎 ＜野球狂の詩＞ 像	951-8063	新潟県新潟市中央区古町通五番町	古町5番町商店街	37.919321	139.043747	"https://www.google.com/maps/@37.9192791,139.0436765,3a,15y,52.69h,79.21t/data=!3m6!1e1!3m4!1sXaMzM52NwyneBlCExkATpw!2e0!7i16384!8i8192"	2002			モニュメント	モニュメント	2002年に設置された新潟市出身のマンガ家・水島新司氏の作品に登場するキャラクター7体の等身大銅像の一つ。				ニイガタシ	モ	10	15	18	4
403	完了	新潟県	新潟市	殿馬一人 ＜ドカベン＞ 像	951-8063	新潟県新潟市中央区古町通五番町	古町5番町商店街	37.919093	139.043515	"https://www.google.com/maps/@37.9192064,139.0436337,3a,15y,213.17h,87.09t/data=!3m6!1e1!3m4!1sTM2XIQ1VPwLCViQsYJndUw!2e0!7i16384!8i8192"	2002			モニュメント	モニュメント	2002年に設置された新潟市出身のマンガ家・水島新司氏の作品に登場するキャラクター7体の等身大銅像の一つ。				ニイガタシ	モ	10	15	18	4
404	完了	新潟県	新潟市	岩鬼正美 ＜ドカベン＞ 像	951-8063	新潟県新潟市中央区古町通五番町	古町5番町商店街	37.918923	139.043520	"https://www.google.com/maps/@37.9189399,139.0434985,3a,48y,134.54h,80.08t/data=!3m6!1e1!3m4!1sf_DZ8Zel61wns8ygQv6y1Q!2e0!7i16384!8i8192"	2002			モニュメント	モニュメント	2002年に設置された新潟市出身のマンガ家・水島新司氏の作品に登場するキャラクター7体の等身大銅像の一つ。				ニイガタシ	モ	10	15	18	4
405	完了	石川県	輪島市	永井豪記念館	928-0001	石川県輪島市河井町1部123		37.396777	136.901606					ミュージアム	ミュージアム		http://www.go-wonderland.jp/			ワジマシ	ミ	8	17	13	4
406	完了	富山県	高岡市	ドラえもんの散歩道	933-0023	富山県高岡市末広町1	ウィング・ウィング高岡広場	36.742456	137.014536	"https://www.google.co.jp/maps/@36.7423592,137.0147696,3a,15y,302.11h,92.14t/data=!3m6!1e1!3m4!1s4HnfJ3Xxzv942oPgnNxx5w!2e0!7i16384!8i8192"				モニュメント	モニュメント	『ドラえもん』の生みの親である藤子・Ｆ・不二雄が高岡市出身である縁から、1994年7月の再開発ビルの御旅屋セリオ開業に伴い、セリオの出資会社の一つである百貨店・高岡大和を運営する株式会大和により、セリオに隣接して整備された広場の万葉の杜内に設置されましたが、万葉の杜が駐車場に改修されることになったために撤去されて高岡市に寄付され、その後2011年8月にウィング・ウィング高岡広場に移設されました。				タカオカシ	モ	10	16	7	4
407		富山県	高岡市	高岡古城公園	933-0044	富山県高岡市古城1-1-9		36.749801	137.022157					その他	ソノタ	高岡市出身のマンガ家・まつもと泉（1958～2020）の代表作『きまぐれオレンジ☆ロード』で主人公・春日恭介とヒロイン・鮎川まどかの出会いの場であり、最終話で2人が再会を果たした石段（百段階段）や、2人がデートでボートに乗っていた池などは、この公園をモデルにしたと言われています。				タカオカシ	ソ	29	16	7	4
408		富山県	高岡市	ABAB	933-0023	富山県高岡市末広町41-57		36.743380	137.014631					その他	ソノタ	高岡市出身のマンガ家・まつもと泉（1958～2020）の代表作『きまぐれオレンジ☆ロード』で、ヒロインの鮎川まどかがアルバイトをしていた「Abcb（アバカブ）」のモデルとなったパブレストラン。間取りやカウンターの配置などが作中のものに近かったそうですが、現在の店舗は当時の店舗から数件隣に移転したものとなっています（旧住所は末広町1014）。				タカオカシ	ソ	29	16	7	4
